"Id","Day","Date","Exercise","Load","RepTarget","RepActual","Note"
438,"Saturday","2022-08-20","Press",115,4,4,"Push Press, shoulders feeling it at the end of this"
439,"Saturday","2022-08-20","Press",115,4,4,"Push Press, shoulders feeling it at the end of this"
440,"Saturday","2022-08-20","Abs",1,15,15,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
441,"Saturday","2022-08-20","Abs",1,15,15,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
442,"Saturday","2022-08-20","Abs",1,15,15,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
443,"Saturday","2022-08-20","Abs",1,15,15,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
444,"Saturday","2022-08-20","Abs",1,15,15,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
445,"Monday","2022-08-22","Deadlift",225,5,5,""
446,"Monday","2022-08-22","Deadlift",225,5,5,""
447,"Monday","2022-08-22","Deadlift",225,5,5,""
448,"Monday","2022-08-22","Squat",120,10,10,""
449,"Monday","2022-08-22","Squat",120,10,10,""
450,"Monday","2022-08-22","Squat",120,10,10,""
451,"Monday","2022-08-22","Squat",120,10,10,""
452,"Monday","2022-08-22","Squat",120,10,10,""
453,"Monday","2022-08-22","Abs",10,11,11,""
454,"Monday","2022-08-22","Abs",10,11,11,""
455,"Monday","2022-08-22","Abs",10,11,11,""
456,"Monday","2022-08-22","Abs",10,11,11,""
457,"Monday","2022-08-22","Abs",10,11,11,""
458,"Tuesday","2022-08-23","Bench",185,5,5,"Feeling it, almost failed on last -> more food?"
459,"Tuesday","2022-08-23","Bench",185,5,5,"Feeling it, almost failed on last -> more food?"
460,"Tuesday","2022-08-23","Bench",185,5,5,"Feeling it, almost failed on last -> more food?"
461,"Tuesday","2022-08-23","Row",135,12,12,"Same as last week going for more reps (13)"
462,"Tuesday","2022-08-23","Row",135,12,12,"Same as last week going for more reps (13)"
463,"Tuesday","2022-08-23","Row",135,12,12,"Same as last week going for more reps (13)"
464,"Tuesday","2022-08-23","Row",135,12,12,"Same as last week going for more reps (13)"
465,"Tuesday","2022-08-23","Row",135,12,12,"Same as last week going for more reps (13)"
466,"Tuesday","2022-08-23","Press",60,12,12,"Same as last week going for more reps (13)"
467,"Tuesday","2022-08-23","Press",60,12,12,"Same as last week going for more reps (13)"
468,"Tuesday","2022-08-23","Press",60,12,12,"Same as last week going for more reps (13)"
469,"Tuesday","2022-08-23","Press",60,12,12,"Same as last week going for more reps (13)"
470,"Tuesday","2022-08-23","Press",60,12,12,"Same as last week going for more reps (13)"
471,"Thursday","2022-08-25","Squat",260,5,5,"Felt good, no preworkout"
472,"Thursday","2022-08-25","Squat",260,5,5,"Felt good, no preworkout"
473,"Thursday","2022-08-25","Squat",260,5,5,"Felt good, no preworkout"
474,"Thursday","2022-08-25","Deadlift",160,10,10,""
475,"Thursday","2022-08-25","Deadlift",160,10,10,""
476,"Thursday","2022-08-25","Deadlift",160,10,10,""
477,"Thursday","2022-08-25","Deadlift",160,10,10,""
478,"Thursday","2022-08-25","Deadlift",160,10,10,""
479,"Thursday","2022-08-25","Abs",1,15,15,""
480,"Thursday","2022-08-25","Abs",1,15,15,""
481,"Thursday","2022-08-25","Abs",1,15,15,""
482,"Thursday","2022-08-25","Abs",1,15,15,""
483,"Thursday","2022-08-25","Abs",1,15,15,""
484,"Friday","2022-08-26","Bench",130,10,10,""
485,"Friday","2022-08-26","Bench",130,10,10,""
486,"Friday","2022-08-26","Bench",130,10,10,""
487,"Friday","2022-08-26","Bench",130,10,10,""
488,"Friday","2022-08-26","Bench",130,10,10,""
489,"Friday","2022-08-26","Row",130,10,10,""
490,"Friday","2022-08-26","Row",130,10,10,""
491,"Friday","2022-08-26","Row",130,10,10,""
492,"Friday","2022-08-26","Row",130,10,10,""
493,"Friday","2022-08-26","Row",130,10,10,""
494,"Friday","2022-08-26","Press",115,5,5,"Had some preworkout, big breaks from set 3 onwards"
495,"Friday","2022-08-26","Press",115,5,5,"Had some preworkout, big breaks from set 3 onwards"
496,"Friday","2022-08-26","Press",115,4,4,"Had some preworkout, big breaks from set 3 onwards"
497,"Friday","2022-08-26","Press",115,3,3,"Had some preworkout, big breaks from set 3 onwards"
498,"Friday","2022-08-26","Press",115,3,3,"Had some preworkout, big breaks from set 3 onwards"
499,"Friday","2022-08-26","Bicep Curl",95,10,10,""
500,"Friday","2022-08-26","Bicep Curl",95,10,10,""
501,"Friday","2022-08-26","Bicep Curl",95,10,10,""
502,"Tuesday","2022-08-30","Deadlift",255,5,5,"Had 1/2 scoop preworkout, used straps"
503,"Tuesday","2022-08-30","Deadlift",255,5,5,"Had 1/2 scoop preworkout, used straps"
504,"Tuesday","2022-08-30","Deadlift",255,5,5,"Had 1/2 scoop preworkout, used straps"
505,"Tuesday","2022-08-30","Squat",135,10,10,""
506,"Tuesday","2022-08-30","Squat",135,10,10,""
507,"Tuesday","2022-08-30","Squat",135,10,10,""
508,"Tuesday","2022-08-30","Squat",135,10,10,""
509,"Tuesday","2022-08-30","Squat",135,10,10,""
510,"Tuesday","2022-08-30","Abs",10,12,12,""
511,"Tuesday","2022-08-30","Abs",10,12,12,""
512,"Tuesday","2022-08-30","Abs",10,12,12,""
513,"Tuesday","2022-08-30","Abs",10,12,12,""
514,"Tuesday","2022-08-30","Abs",10,12,12,""
515,"Thursday","2022-09-01","Bench",190,4,4,"Check levels for other lifts and then consider adding 500cal to current diet."
516,"Thursday","2022-09-01","Bench",190,4,4,"Check levels for other lifts and then consider adding 500cal to current diet."
517,"Thursday","2022-09-01","Bench",190,4,4,"Check levels for other lifts and then consider adding 500cal to current diet."
518,"Thursday","2022-09-01","Bench",190,3,3,"Check levels for other lifts and then consider adding 500cal to current diet."
519,"Thursday","2022-09-01","Row",145,10,10,"Added 5lb each side"
520,"Thursday","2022-09-01","Row",145,10,10,"Added 5lb each side"
521,"Thursday","2022-09-01","Row",145,10,10,"Added 5lb each side"
522,"Thursday","2022-09-01","Row",145,10,10,"Added 5lb each side"
523,"Thursday","2022-09-01","Row",145,10,10,"Added 5lb each side"
524,"Thursday","2022-09-01","Press",75,10,10,"Increased weight to hammer curl bar + 25lb each side. First 10 felt easy"
525,"Thursday","2022-09-01","Press",75,10,10,"Increased weight to hammer curl bar + 25lb each side. First 10 felt easy"
526,"Thursday","2022-09-01","Press",75,10,10,"Increased weight to hammer curl bar + 25lb each side. First 10 felt easy"
527,"Thursday","2022-09-01","Press",75,10,10,"Increased weight to hammer curl bar + 25lb each side. First 10 felt easy"
528,"Thursday","2022-09-01","Press",75,10,10,"Increased weight to hammer curl bar + 25lb each side. First 10 felt easy"
529,"Tuesday","2022-09-06","Squat",265,5,5,"Had preworkout, failed on set 1 rep 5. EAT MORE THIS WEEK! ~ 3000cal"
530,"Tuesday","2022-09-06","Squat",265,5,5,"Had preworkout, failed on set 1 rep 5. EAT MORE THIS WEEK! ~ 3000cal"
531,"Tuesday","2022-09-06","Squat",265,4,4,"Had preworkout, failed on set 1 rep 5. EAT MORE THIS WEEK! ~ 3000cal"
532,"Tuesday","2022-09-06","Squat",265,1,1,"Had preworkout, failed on set 1 rep 5. EAT MORE THIS WEEK! ~ 3000cal"
533,"Tuesday","2022-09-06","Squat",265,1,1,"Had preworkout, failed on set 1 rep 5. EAT MORE THIS WEEK! ~ 3000cal"
534,"Tuesday","2022-09-06","Deadlift",165,10,10,"First time doing on new 6inch drop mats, its great!"
535,"Tuesday","2022-09-06","Deadlift",165,10,10,"First time doing on new 6inch drop mats, its great!"
536,"Tuesday","2022-09-06","Deadlift",165,10,10,"First time doing on new 6inch drop mats, its great!"
537,"Tuesday","2022-09-06","Deadlift",165,10,10,"First time doing on new 6inch drop mats, its great!"
538,"Tuesday","2022-09-06","Deadlift",165,10,10,"First time doing on new 6inch drop mats, its great!"
539,"Tuesday","2022-09-06","Abs",1,17,17,"Started cramping after the first set hahahah"
540,"Tuesday","2022-09-06","Abs",1,10,10,"Started cramping after the first set hahahah"
541,"Tuesday","2022-09-06","Abs",1,10,10,"Started cramping after the first set hahahah"
542,"Tuesday","2022-09-06","Abs",1,10,10,"Started cramping after the first set hahahah"
543,"Tuesday","2022-09-06","Abs",1,10,10,"Started cramping after the first set hahahah"
544,"Wednesday","2022-09-07","Bench",135,8,8,"Going for 8 this week and 10 next week"
545,"Wednesday","2022-09-07","Bench",135,8,8,"Going for 8 this week and 10 next week"
546,"Wednesday","2022-09-07","Bench",135,8,8,"Going for 8 this week and 10 next week"
547,"Wednesday","2022-09-07","Bench",135,8,8,"Going for 8 this week and 10 next week"
548,"Wednesday","2022-09-07","Row",135,8,8,"Going for 8 this week and 10 next week"
549,"Wednesday","2022-09-07","Row",135,8,8,"Going for 8 this week and 10 next week"
550,"Wednesday","2022-09-07","Row",135,8,8,"Going for 8 this week and 10 next week"
551,"Wednesday","2022-09-07","Row",135,8,8,"Going for 8 this week and 10 next week"
552,"Wednesday","2022-09-07","Press",115,5,5,"Started 44 minutes after waking, had 1 tsp preworkout. Going heavier next week idc about 3x5 anymore"
553,"Wednesday","2022-09-07","Press",115,4,4,"Started 44 minutes after waking, had 1 tsp preworkout. Going heavier next week idc about 3x5 anymore"
554,"Wednesday","2022-09-07","Press",115,4,4,"Started 44 minutes after waking, had 1 tsp preworkout. Going heavier next week idc about 3x5 anymore"
555,"Wednesday","2022-09-07","Press",115,4,4,"Started 44 minutes after waking, had 1 tsp preworkout. Going heavier next week idc about 3x5 anymore"
556,"Wednesday","2022-09-07","Press",115,4,4,"Started 44 minutes after waking, had 1 tsp preworkout. Going heavier next week idc about 3x5 anymore"
557,"Wednesday","2022-09-07","Bicep Curl",65,12,12,"Used bands and held in curl position until couldnt anymore"
558,"Wednesday","2022-09-07","Bicep Curl",65,12,12,"Used bands and held in curl position until couldnt anymore"
559,"Wednesday","2022-09-07","Bicep Curl",65,12,12,"Used bands and held in curl position until couldnt anymore"
560,"Tuesday","2022-09-20","Deadlift",260,5,5,"Had 1 scoop of preworkout"
561,"Tuesday","2022-09-20","Deadlift",260,5,5,"Had 1 scoop of preworkout"
562,"Tuesday","2022-09-20","Deadlift",260,5,5,"Had 1 scoop of preworkout"
563,"Tuesday","2022-09-20","Squat",140,10,10,""
564,"Tuesday","2022-09-20","Squat",140,10,10,""
565,"Tuesday","2022-09-20","Squat",140,10,10,""
566,"Tuesday","2022-09-20","Squat",140,10,10,""
567,"Tuesday","2022-09-20","Squat",140,10,10,""
568,"Tuesday","2022-09-20","Abs",10,12,12,""
569,"Tuesday","2022-09-20","Abs",10,12,12,""
570,"Tuesday","2022-09-20","Abs",10,12,12,""
571,"Tuesday","2022-09-20","Abs",10,12,12,""
572,"Tuesday","2022-09-20","Abs",10,12,12,""
573,"Wednesday","2022-09-21","Bench",185,5,5,"Started 531 & keto this week"
574,"Wednesday","2022-09-21","Bench",160,5,5,"Started 531 & keto this week"
575,"Wednesday","2022-09-21","Row",145,10,10,"Feeling very weak, must be the transition to keto… empty stomach training, also very tired."
576,"Wednesday","2022-09-21","Row",145,10,10,"Feeling very weak, must be the transition to keto… empty stomach training, also very tired."
577,"Wednesday","2022-09-21","Row",145,8,8,"Feeling very weak, must be the transition to keto… empty stomach training, also very tired."
578,"Wednesday","2022-09-21","Row",145,8,8,"Feeling very weak, must be the transition to keto… empty stomach training, also very tired."
579,"Wednesday","2022-09-21","Row",145,8,8,"Feeling very weak, must be the transition to keto… empty stomach training, also very tired."
580,"Wednesday","2022-09-21","Bench",140,5,5,"Started 531 & keto this week"
581,"Wednesday","2022-09-21","Press",75,10,10,"Feeling very weak, must be the transition to keto… empty stomach training, also very tired."
582,"Wednesday","2022-09-21","Press",75,8,8,"Feeling very weak, must be the transition to keto… empty stomach training, also very tired."
583,"Wednesday","2022-09-21","Press",75,8,8,"Feeling very weak, must be the transition to keto… empty stomach training, also very tired."
584,"Wednesday","2022-09-21","Press",75,7,7,"Feeling very weak, must be the transition to keto… empty stomach training, also very tired."
585,"Wednesday","2022-09-21","Press",75,6,6,"Feeling very weak, must be the transition to keto… empty stomach training, also very tired."
586,"Thursday","2022-09-22","Squat",240,5,5,""
587,"Thursday","2022-09-22","Squat",215,5,5,""
588,"Thursday","2022-09-22","Squat",180,5,5,"Had preworkout, failed on set 1 rep 5. EAT MORE THIS WEEK! ~ 3000cal"
589,"Thursday","2022-09-22","Deadlift",165,10,10,"First time doing on new 6inch drop mats, its great!"
590,"Thursday","2022-09-22","Deadlift",165,10,10,"First time doing on new 6inch drop mats, its great!"
591,"Thursday","2022-09-22","Deadlift",165,10,10,"First time doing on new 6inch drop mats, its great!"
592,"Thursday","2022-09-22","Deadlift",165,10,10,"First time doing on new 6inch drop mats, its great!"
593,"Thursday","2022-09-22","Deadlift",165,10,10,"First time doing on new 6inch drop mats, its great!"
594,"Thursday","2022-09-22","Abs",1,17,17,"Started cramping after the first set hahahah"
595,"Thursday","2022-09-22","Abs",1,10,10,"Started cramping after the first set hahahah"
596,"Thursday","2022-09-22","Abs",1,10,10,"Started cramping after the first set hahahah"
597,"Thursday","2022-09-22","Abs",1,10,10,"Started cramping after the first set hahahah"
598,"Thursday","2022-09-22","Abs",1,10,10,"Started cramping after the first set hahahah"
599,"Friday","2022-09-23","Bench",135,10,10,"Did it in 46 minutes. These feel really hard probably because they are at the end of the week when I am in ketosis."
600,"Friday","2022-09-23","Bench",135,10,10,"Did it in 46 minutes. These feel really hard probably because they are at the end of the week when I am in ketosis."
601,"Friday","2022-09-23","Bench",135,10,10,"Did it in 46 minutes. These feel really hard probably because they are at the end of the week when I am in ketosis."
602,"Friday","2022-09-23","Bench",135,8,8,"Did it in 46 minutes. These feel really hard probably because they are at the end of the week when I am in ketosis."
603,"Friday","2022-09-23","Bench",135,8,8,"Did it in 46 minutes. These feel really hard probably because they are at the end of the week when I am in ketosis."
604,"Friday","2022-09-23","Bench",135,10,10,""
605,"Friday","2022-09-23","Bench",135,10,10,""
606,"Friday","2022-09-23","Bench",135,10,10,""
607,"Friday","2022-09-23","Bench",135,8,8,""
608,"Friday","2022-09-23","Bench",135,8,8,""
609,"Friday","2022-09-23","Bench",135,8,8,""
610,"Friday","2022-09-23","Bench",135,8,8,""
611,"Friday","2022-09-23","Bench",135,7,7,""
612,"Friday","2022-09-23","Bench",135,6,6,""
613,"Friday","2022-09-23","Bench",135,6,6,""
614,"Friday","2022-09-23","Row",135,10,10,"Did it in 46 minutes. These feel really hard probably because they are at the end of the week when I am in ketosis."
615,"Friday","2022-09-23","Row",135,10,10,"Did it in 46 minutes. These feel really hard probably because they are at the end of the week when I am in ketosis."
616,"Friday","2022-09-23","Row",135,10,10,"Did it in 46 minutes. These feel really hard probably because they are at the end of the week when I am in ketosis."
617,"Friday","2022-09-23","Row",135,10,10,"Did it in 46 minutes. These feel really hard probably because they are at the end of the week when I am in ketosis."
618,"Friday","2022-09-23","Row",135,10,10,"Did it in 46 minutes. These feel really hard probably because they are at the end of the week when I am in ketosis."
619,"Friday","2022-09-23","Row",135,15,15,""
620,"Friday","2022-09-23","Row",135,15,15,""
621,"Friday","2022-09-23","Row",135,15,15,""
622,"Friday","2022-09-23","Row",135,15,15,""
623,"Friday","2022-09-23","Row",135,15,15,""
624,"Friday","2022-09-23","Row",135,8,8,""
625,"Friday","2022-09-23","Row",135,8,8,""
626,"Friday","2022-09-23","Row",135,8,8,""
627,"Friday","2022-09-23","Row",135,8,8,""
628,"Friday","2022-09-23","Row",135,8,8,""
629,"Friday","2022-09-23","Press",125,2,2,"Tested out new press max updated it in 531 sheet"
630,"Friday","2022-09-23","Press",120,2,2,""
631,"Friday","2022-09-23","Press",115,4,4,""
632,"Friday","2022-09-23","Press",110,5,5,""
633,"Friday","2022-09-23","Press",105,5,5,""
634,"Friday","2022-09-23","Press",105,3,3,""
635,"Friday","2022-09-23","Press",95,5,5,""
636,"Friday","2022-09-23","Press",95,3,3,""
637,"Friday","2022-09-23","Press",95,3,3,""
638,"Friday","2022-09-23","Press",90,5,5,""
639,"Friday","2022-09-23","Press",80,5,5,""
640,"Monday","2022-09-26","Deadlift",290,5,5,"Maxed out all plates, buying more 45lb plates"
641,"Monday","2022-09-26","Deadlift",275,5,5,"Had 1 scoop of shred preworkout + 1/3 scoop total war"
642,"Monday","2022-09-26","Deadlift",275,5,5,"Had 1 scoop of shred preworkout + 1/3 scoop total war"
643,"Monday","2022-09-26","Deadlift",275,5,5,"Had 1 scoop of shred preworkout + 1/3 scoop total war"
644,"Monday","2022-09-26","Deadlift",255,3,3,""
645,"Monday","2022-09-26","Deadlift",220,5,5,""
646,"Monday","2022-09-26","Squat",145,10,10,"Timed doing 5 sets, took 37 mins hahaha, next time do bodyweight and try and beat 20min"
647,"Monday","2022-09-26","Squat",145,10,10,"Timed doing 5 sets, took 37 mins hahaha, next time do bodyweight and try and beat 20min"
648,"Monday","2022-09-26","Squat",145,10,10,"Timed doing 5 sets, took 37 mins hahaha, next time do bodyweight and try and beat 20min"
649,"Monday","2022-09-26","Squat",145,10,10,"Timed doing 5 sets, took 37 mins hahaha, next time do bodyweight and try and beat 20min"
650,"Monday","2022-09-26","Squat",145,12,12,"Took 13 mins but did not do abs, just squat, rest a min then squat again"
651,"Monday","2022-09-26","Squat",145,10,10,"Took 13 mins but did not do abs, just squat, rest a min then squat again"
652,"Monday","2022-09-26","Squat",145,10,10,"Took 13 mins but did not do abs, just squat, rest a min then squat again"
653,"Monday","2022-09-26","Squat",145,10,10,"Took 13 mins but did not do abs, just squat, rest a min then squat again"
654,"Monday","2022-09-26","Abs",10,13,13,""
655,"Monday","2022-09-26","Abs",10,13,13,""
656,"Monday","2022-09-26","Abs",10,13,13,""
657,"Monday","2022-09-26","Abs",10,13,13,""
658,"Tuesday","2022-09-27","Bench",190,3,3,""
659,"Tuesday","2022-09-27","Bench",170,3,3,""
660,"Tuesday","2022-09-27","Bench",150,3,3,"Keto week 2"
661,"Tuesday","2022-09-27","Row",145,10,10,""
662,"Tuesday","2022-09-27","Row",145,10,10,""
663,"Tuesday","2022-09-27","Row",145,10,10,""
664,"Tuesday","2022-09-27","Row",145,10,10,""
665,"Tuesday","2022-09-27","Row",145,10,10,""
666,"Tuesday","2022-09-27","Press",75,10,10,""
667,"Tuesday","2022-09-27","Press",75,10,10,""
668,"Tuesday","2022-09-27","Press",75,10,10,""
669,"Tuesday","2022-09-27","Press",75,10,10,""
670,"Tuesday","2022-09-27","Press",75,10,10,""
671,"Thursday","2022-09-29","Squat",255,6,6,""
672,"Thursday","2022-09-29","Squat",225,3,3,""
673,"Thursday","2022-09-29","Squat",200,3,3,"Had preworkout, failed on set 1 rep 5. EAT MORE THIS WEEK! ~ 3000cal"
674,"Thursday","2022-09-29","Deadlift",165,10,10,"Timed doing 5 sets as quick as possible: 9min 38 seconds after first set"
675,"Thursday","2022-09-29","Deadlift",165,10,10,"Timed doing 5 sets as quick as possible: 9min 38 seconds after first set"
676,"Thursday","2022-09-29","Deadlift",165,10,10,"Timed doing 5 sets as quick as possible: 9min 38 seconds after first set"
677,"Thursday","2022-09-29","Deadlift",165,10,10,"Timed doing 5 sets as quick as possible: 9min 38 seconds after first set"
678,"Thursday","2022-09-29","Deadlift",165,10,10,"Timed doing 5 sets as quick as possible: 9min 38 seconds after first set"
679,"Thursday","2022-09-29","Abs",1,17,17,"Timed doing 5 sets as quick as possible: 9min 38 seconds after first set"
680,"Thursday","2022-09-29","Abs",1,10,10,"Timed doing 5 sets as quick as possible: 9min 38 seconds after first set"
681,"Thursday","2022-09-29","Abs",1,10,10,"Timed doing 5 sets as quick as possible: 9min 38 seconds after first set"
682,"Thursday","2022-09-29","Abs",1,10,10,"Timed doing 5 sets as quick as possible: 9min 38 seconds after first set"
683,"Thursday","2022-09-29","Abs",1,10,10,"Timed doing 5 sets as quick as possible: 9min 38 seconds after first set"
684,"Wednesday","2022-10-05","Bench",200,2,2,""
685,"Wednesday","2022-10-05","Bench",185,3,3,""
686,"Wednesday","2022-10-05","Bench",160,5,5,"Feeling very tired :S"
687,"Wednesday","2022-10-05","Row",145,12,12,"Did consecutively"
688,"Wednesday","2022-10-05","Row",145,11,11,"Did consecutively"
689,"Wednesday","2022-10-05","Row",145,11,11,"Did consecutively"
690,"Wednesday","2022-10-05","Row",145,11,11,"Did consecutively"
691,"Wednesday","2022-10-05","Row",145,10,10,"Did consecutively"
692,"Wednesday","2022-10-05","Press",80,8,8,""
693,"Wednesday","2022-10-05","Press",80,8,8,""
694,"Wednesday","2022-10-05","Press",80,8,8,""
695,"Wednesday","2022-10-05","Press",80,8,8,""
696,"Wednesday","2022-10-05","Press",80,7,7,""
697,"Friday","2022-10-07","Squat",270,3,3,""
698,"Friday","2022-10-07","Squat",240,3,3,""
699,"Friday","2022-10-07","Squat",215,5,5,"Had 4 piece toast and 2 scoops pre this morning 30 mins before"
700,"Friday","2022-10-07","Deadlift",165,10,10,"Timed doing 5 sets as quick as possible: 9min 06 seconds after first set, increase weight next week"
701,"Friday","2022-10-07","Deadlift",165,10,10,"Timed doing 5 sets as quick as possible: 9min 06 seconds after first set, increase weight next week"
702,"Friday","2022-10-07","Deadlift",165,10,10,"Timed doing 5 sets as quick as possible: 9min 06 seconds after first set, increase weight next week"
703,"Friday","2022-10-07","Deadlift",165,10,10,"Timed doing 5 sets as quick as possible: 9min 06 seconds after first set, increase weight next week"
704,"Friday","2022-10-07","Deadlift",165,10,10,"Timed doing 5 sets as quick as possible: 9min 06 seconds after first set, increase weight next week"
705,"Friday","2022-10-07","Abs",1,17,17,"Timed doing 5 sets as quick as possible: 9min 06 seconds after first set, increase weight next week"
706,"Friday","2022-10-07","Abs",1,12,12,"Timed doing 5 sets as quick as possible: 9min 06 seconds after first set, increase weight next week"
707,"Friday","2022-10-07","Abs",1,11,11,"Timed doing 5 sets as quick as possible: 9min 06 seconds after first set, increase weight next week"
708,"Friday","2022-10-07","Abs",1,11,11,"Timed doing 5 sets as quick as possible: 9min 06 seconds after first set, increase weight next week"
709,"Friday","2022-10-07","Abs",1,11,11,"Timed doing 5 sets as quick as possible: 9min 06 seconds after first set, increase weight next week"
710,"Monday","2022-10-10","Deadlift",185,5,5,"Maxed out all plates, buying more 45lb plates"
711,"Monday","2022-10-10","Deadlift",150,5,5,""
712,"Monday","2022-10-10","Squat",150,10,10,"3 sets of 10"
713,"Monday","2022-10-10","Squat",150,10,10,"3 sets of 10"
714,"Monday","2022-10-10","Squat",150,10,10,"3 sets of 10"
715,"Monday","2022-10-10","Deadlift",120,5,5,""
716,"Tuesday","2022-10-11","Row",145,12,12,""
717,"Tuesday","2022-10-11","Row",145,11,11,""
718,"Tuesday","2022-10-11","Row",145,11,11,""
719,"Tuesday","2022-10-11","Row",145,11,11,""
720,"Tuesday","2022-10-11","Row",145,10,10,""
721,"Tuesday","2022-10-11","Bench",125,5,5,""
722,"Tuesday","2022-10-11","Bench",105,5,5,""
723,"Tuesday","2022-10-11","Bench",95,5,5,""
724,"Tuesday","2022-10-11","Press",80,10,10,""
725,"Tuesday","2022-10-11","Press",80,10,10,""
726,"Tuesday","2022-10-11","Press",80,10,10,""
727,"Tuesday","2022-10-11","Press",80,10,10,""
728,"Tuesday","2022-10-11","Press",80,10,10,""
729,"Thursday","2022-10-13","Squat",170,5,5,""
730,"Thursday","2022-10-13","Deadlift",165,10,10,""
731,"Thursday","2022-10-13","Deadlift",165,10,10,""
732,"Thursday","2022-10-13","Deadlift",165,10,10,""
733,"Thursday","2022-10-13","Squat",140,5,5,""
734,"Thursday","2022-10-13","Squat",115,5,5,""
735,"Thursday","2022-10-13","Abs",1,17,17,""
736,"Thursday","2022-10-13","Abs",1,17,17,""
737,"Thursday","2022-10-13","Abs",1,17,17,""
738,"Friday","2022-10-14","Bench",135,10,10,""
739,"Friday","2022-10-14","Bench",135,10,10,""
740,"Friday","2022-10-14","Bench",135,8,8,""
741,"Friday","2022-10-14","Row",135,15,15,""
742,"Friday","2022-10-14","Row",135,15,15,""
743,"Friday","2022-10-14","Row",135,15,15,""
744,"Friday","2022-10-14","Press",80,5,5,""
745,"Friday","2022-10-14","Press",65,5,5,""
746,"Friday","2022-10-14","Press",55,5,5,""
747,"Tuesday","2022-10-18","Deadlift",275,5,5,""
748,"Tuesday","2022-10-18","Deadlift",235,5,5,""
749,"Tuesday","2022-10-18","Deadlift",205,5,5,"Doing a different approach do the last set twice. Such that we are doing 5 sets instead of 3 because your body reacts better to 5 sets than it does to 3. That is all have fun! :) Skipped Monday because feeling very tired and fatigued."
750,"Tuesday","2022-10-18","Squat",150,10,10,""
751,"Tuesday","2022-10-18","Squat",150,10,10,""
752,"Tuesday","2022-10-18","Squat",150,10,10,""
753,"Tuesday","2022-10-18","Squat",150,10,10,""
754,"Tuesday","2022-10-18","Squat",150,10,10,""
755,"Tuesday","2022-10-18","Abs",1,15,15,""
756,"Tuesday","2022-10-18","Abs",1,15,15,""
757,"Tuesday","2022-10-18","Abs",1,12,12,""
758,"Tuesday","2022-10-18","Abs",1,15,15,""
759,"Tuesday","2022-10-18","Abs",1,15,15,""
760,"Thursday","2022-10-20","Bench",185,6,6,""
761,"Thursday","2022-10-20","Bench",165,5,5,""
762,"Thursday","2022-10-20","Bench",140,8,8,""
763,"Thursday","2022-10-20","Bench",140,8,8,""
764,"Thursday","2022-10-20","Bench",140,7,7,""
765,"Thursday","2022-10-20","Bench",140,5,5,""
766,"Thursday","2022-10-20","Bench",140,5,5,""
767,"Thursday","2022-10-20","Bench",140,5,5,""
768,"Thursday","2022-10-20","Row",140,10,10,""
769,"Thursday","2022-10-20","Row",140,10,10,""
770,"Thursday","2022-10-20","Row",140,10,10,""
771,"Thursday","2022-10-20","Row",140,10,10,""
772,"Thursday","2022-10-20","Row",140,10,10,""
773,"Thursday","2022-10-20","Press",115,5,5,""
774,"Thursday","2022-10-20","Deadlift",100,5,5,""
775,"Thursday","2022-10-20","Press",95,8,8,""
776,"Thursday","2022-10-20","Press",95,8,8,""
777,"Thursday","2022-10-20","Press",95,8,8,""
778,"Thursday","2022-10-20","Press",95,8,8,""
779,"Thursday","2022-10-20","Press",95,8,8,""
780,"Thursday","2022-10-20","Press",95,5,5,""
781,"Friday","2022-10-21","Squat",250,5,5,"Going to do 3 sets of the last one because I feel my body prefers that"
782,"Friday","2022-10-21","Squat",250,3,3,"Going to do 3 sets of the last one because I feel my body prefers that"
783,"Friday","2022-10-21","Squat",220,5,5,""
784,"Friday","2022-10-21","Squat",190,5,5,""
785,"Friday","2022-10-21","Deadlift",170,10,10,""
786,"Friday","2022-10-21","Deadlift",170,10,10,""
787,"Friday","2022-10-21","Deadlift",170,10,10,""
788,"Friday","2022-10-21","Deadlift",170,10,10,""
789,"Friday","2022-10-21","Abs",1,17,17,""
790,"Friday","2022-10-21","Abs",1,17,17,""
791,"Friday","2022-10-21","Abs",1,17,17,""
792,"Friday","2022-10-21","Abs",1,17,17,""
793,"Tuesday","2022-11-01","Squat",245,5,5,"Doing stronglifts again but 3 sets of squats"
794,"Tuesday","2022-11-01","Squat",245,5,5,"Doing stronglifts again but 3 sets of squats"
795,"Tuesday","2022-11-01","Squat",245,5,5,"Doing stronglifts again but 3 sets of squats"
796,"Tuesday","2022-11-01","Bench",160,5,5,"180 felt too heavy :S"
797,"Tuesday","2022-11-01","Bench",160,5,5,"180 felt too heavy :S"
798,"Tuesday","2022-11-01","Bench",160,5,5,"180 felt too heavy :S"
799,"Tuesday","2022-11-01","Row",160,5,5,""
800,"Tuesday","2022-11-01","Row",160,5,5,""
801,"Tuesday","2022-11-01","Row",160,5,5,""
802,"Tuesday","2022-11-01","Bicep Curl",75,10,10,""
