"","Id","Day","Date","Exercise","Load","RepTarget","RepActual","Note"
"1343",1343,"Saturday","2023-02-11","Squat",225,5,5,""
"1344",1344,"Saturday","2023-02-11","Squat",225,6,6,"Go for 6?"
"1345",1345,"Saturday","2023-02-11","Bench",170,5,5,""
"1346",1346,"Saturday","2023-02-11","Bench",170,5,5,""
"1347",1347,"Saturday","2023-02-11","Bench",170,5,5,"Left shoulder pain"
"1348",1348,"Saturday","2023-02-11","Row",170,6,6,""
"1349",1349,"Saturday","2023-02-11","Row",170,5,5,""
"1350",1350,"Saturday","2023-02-11","Row",170,6,6,""
"1351",1351,"Saturday","2023-02-11","Bicep Curl",75,15,15,""
"1352",1352,"Saturday","2023-02-11","Bicep Curl",75,15,15,""
"1353",1353,"Saturday","2023-02-11","Skull-crusher",75,10,10,""
"1354",1354,"Saturday","2023-02-11","Skull-crusher",75,10,10,""
"1355",1355,"Saturday","2023-02-11","Abs",1,15,15,""
"1356",1356,"Saturday","2023-02-11","Abs",1,15,15,""
"1357",1357,"Monday","2023-02-13","Deadlift",250,5,5,"I think I tweaked my back/hips after 1 but kept going it was ok"
"1358",1358,"Monday","2023-02-13","Squat",225,6,6,""
"1359",1359,"Monday","2023-02-13","Squat",225,6,6,""
"1360",1360,"Monday","2023-02-13","Squat",225,6,6,""
"1361",1361,"Monday","2023-02-13","Row",165,0,0,"Skipping rows because hip pain, it might make it worse"
"1362",1362,"Monday","2023-02-13","Row",165,0,0,""
"1363",1363,"Monday","2023-02-13","Press",115,4,4,""
"1364",1364,"Monday","2023-02-13","Press",115,4,4,""
"1365",1365,"Monday","2023-02-13","Press",115,4,4,""
"1366",1366,"Monday","2023-02-13","CG Bench",115,12,12,""
"1367",1367,"Monday","2023-02-13","CG Bench",115,12,12,""
"1368",1368,"Monday","2023-02-13","Bicep Curl",80,11,11,""
"1369",1369,"Monday","2023-02-13","Bicep Curl",80,11,11,""
"1370",1370,"Monday","2023-02-13","Abs",1,18,18,""
"1371",1371,"Monday","2023-02-13","Abs",1,18,18,""
"1372",1372,"Wednesday","2023-02-15","Squat",225,7,7,"Felt easy"
"1373",1373,"Wednesday","2023-02-15","Squat",225,7,7,""
"1374",1374,"Wednesday","2023-02-15","Squat",225,7,7,"Felt harder "
"1375",1375,"Wednesday","2023-02-15","Bench",170,6,6,""
"1376",1376,"Wednesday","2023-02-15","Bench",170,6,6,"Felt very hard"
"1377",1377,"Wednesday","2023-02-15","Bench",170,6,6,"Cheated last 2 I don't know if that counts"
"1378",1378,"Wednesday","2023-02-15","Row",170,6,6,"Sumo supinated grip"
"1379",1379,"Wednesday","2023-02-15","Row",170,6,6,"Getting hard"
"1380",1380,"Wednesday","2023-02-15","Row",170,6,6,""
"1381",1381,"Wednesday","2023-02-15","Bicep Curl",75,12,12,""
"1382",1382,"Wednesday","2023-02-15","Bicep Curl",75,16,16,""
"1383",1383,"Wednesday","2023-02-15","Skull-crusher",75,7,7,""
"1384",1384,"Wednesday","2023-02-15","Skull-crusher",75,10,10,""
"1385",1385,"Wednesday","2023-02-15","Abs",1,18,18,""
"1386",1386,"Wednesday","2023-02-15","Abs",1,18,18,""
"1387",1387,"Tuesday","2023-02-21","Squat",225,8,8,"Hard"
"1388",1388,"Tuesday","2023-02-21","Squat",225,8,8,""
"1389",1389,"Tuesday","2023-02-21","Squat",225,8,8,""
"1390",1390,"Tuesday","2023-02-21","Row",170,6,6,""
"1391",1391,"Tuesday","2023-02-21","Row",170,7,7,""
"1392",1392,"Tuesday","2023-02-21","CG Bench",135,8,8,""
"1393",1393,"Tuesday","2023-02-21","CG Bench",135,12,12,""
"1394",1394,"Tuesday","2023-02-21","Press",95,8,8,"Find weight you can do 8 reps with during warm up"
"1395",1395,"Tuesday","2023-02-21","Press",95,8,8,"For next sesh add lightest fractional weight and try to do 8"
"1396",1396,"Tuesday","2023-02-21","Press",95,8,8,""
"1397",1397,"Tuesday","2023-02-21","Bicep Curl",95,5,5,""
"1398",1398,"Tuesday","2023-02-21","Bicep Curl",95,5,5,""
"1399",1399,"Tuesday","2023-02-21","Abs",0,0,0,""
"1400",1400,"Tuesday","2023-02-21","Abs",0,0,0,""
"1401",1401,"Tuesday","2023-02-21","Deadlift",NA,NA,NA,""
"1402",1402,"Saturday","2023-02-25","Squat",230,6,6,"No caffeine felt a bit hard"
"1403",1403,"Saturday","2023-02-25","Squat",230,6,6,""
"1404",1404,"Saturday","2023-02-25","Squat",230,6,6,""
"1405",1405,"Saturday","2023-02-25","Bench",170,4,4,""
"1406",1406,"Saturday","2023-02-25","Bench",170,5,5,""
"1407",1407,"Saturday","2023-02-25","Bench",170,6,6,"Next week try same technique as press with fractional plates"
"1408",1408,"Saturday","2023-02-25","Row",170,6,6,""
"1409",1409,"Saturday","2023-02-25","Row",170,7,7,"Feels very heavy and taxing"
"1410",1410,"Saturday","2023-02-25","Row",170,7,7,""
"1411",1411,"Saturday","2023-02-25","Bicep Curl",75,45,45,""
"1412",1412,"Saturday","2023-02-25","Bicep Curl",75,45,45,""
"1413",1413,"Saturday","2023-02-25","Skull-crusher",75,45,45,""
"1414",1414,"Saturday","2023-02-25","Skull-crusher",75,45,45,""
"1415",1415,"Saturday","2023-02-25","Abs",1,19,19,""
"1416",1416,"Saturday","2023-02-25","Abs",1,19,19,"Consider changing workout to lower upper split to balance out loud and effort"
"1417",1417,"Monday","2023-02-27","Squat",230,6,6,""
"1418",1418,"Monday","2023-02-27","Squat",230,7,7,"Tried wider stance, not good"
"1419",1419,"Monday","2023-02-27","Squat",230,7,7,"Closer stance felt easier, will do that from now on"
"1420",1420,"Tuesday","2023-02-28","Bench",155,8,8,"Finding something I can do 8 reps with "
"1421",1421,"Tuesday","2023-02-28","Bench",155,8,8,""
"1422",1422,"Tuesday","2023-02-28","Bench",155,8,8,"Next week try same technique as press with fractional plates"
"1423",1423,"Tuesday","2023-02-28","Row",155,8,8,""
"1424",1424,"Tuesday","2023-02-28","Row",155,8,8,""
"1425",1425,"Tuesday","2023-02-28","Row",155,8,8,""
"1426",1426,"Monday","2023-03-06","Squat",235,5,5,""
"1427",1427,"Monday","2023-03-06","Squat",235,5,5,""
"1428",1428,"Monday","2023-03-06","Squat",235,5,5,""
"1429",1429,"Monday","2023-03-06","Deadlift",185,8,8,""
"1430",1430,"Monday","2023-03-06","Deadlift",185,8,8,""
"1431",1431,"Monday","2023-03-06","Deadlift",185,8,8,""
"1432",1432,"Monday","2023-03-06","Deadlift",185,8,8,""
"1433",1433,"Monday","2023-03-06","Deadlift",185,8,8,"Felt pretty easy considering I haven’t done this volume in a while, can jump higher"
"1434",1434,"Monday","2023-03-06","Abs",1,18,18,""
"1435",1435,"Monday","2023-03-06","Abs",1,18,18,""
"1436",1436,"Monday","2023-03-06","Abs",1,18,18,""
"1437",1437,"Monday","2023-03-06","Abs",1,18,18,""
"1438",1438,"Monday","2023-03-06","Abs",1,18,18,""
"1439",1439,"Tuesday","2023-03-07","Bench",185,5,5,""
"1440",1440,"Tuesday","2023-03-07","Bench",185,5,5,""
"1441",1441,"Tuesday","2023-03-07","Bench",185,4,4,"Butt lifting, do same next week try not to cheat this time Phil "
"1442",1442,"Tuesday","2023-03-07","Row",115,12,12,"With tricep bar"
"1443",1443,"Tuesday","2023-03-07","Row",115,11,11,""
"1444",1444,"Tuesday","2023-03-07","Row",115,11,11,""
"1445",1445,"Tuesday","2023-03-07","Row",115,11,11,""
"1446",1446,"Tuesday","2023-03-07","Row",115,11,11,""
"1447",1447,"Tuesday","2023-03-07","Press",95,8,8,"With barbell"
"1448",1448,"Tuesday","2023-03-07","Press",95,5,5,""
"1449",1449,"Tuesday","2023-03-07","Press",95,5,5,""
"1450",1450,"Tuesday","2023-03-07","Press",95,3,3,""
"1451",1451,"Tuesday","2023-03-07","Press",95,3,3,""
"1452",1452,"Thursday","2023-03-09","Deadlift",280,3,3,""
"1453",1453,"Thursday","2023-03-09","Deadlift",280,3,3,""
"1454",1454,"Thursday","2023-03-09","Deadlift",280,5,5,""
"1455",1455,"Thursday","2023-03-09","Squat",160,10,10,""
"1456",1456,"Thursday","2023-03-09","Squat",160,5,5,"Front squat"
"1457",1457,"Thursday","2023-03-09","Squat",160,10,10,"High bar squat felt good and easy this time"
"1458",1458,"Thursday","2023-03-09","Squat",160,10,10,"High bar squat felt good and easy this time"
"1459",1459,"Thursday","2023-03-09","Squat",160,10,10,"High bar squat felt good and easy this time"
"1460",1460,"Thursday","2023-03-09","Abs",1,18,18,""
"1461",1461,"Thursday","2023-03-09","Abs",1,18,18,""
"1462",1462,"Thursday","2023-03-09","Abs",1,18,18,""
"1463",1463,"Thursday","2023-03-09","Abs",1,18,18,""
"1464",1464,"Thursday","2023-03-09","Abs",1,18,18,""
"1465",1465,"Tuesday","2023-03-14","Bench",135,9,9,""
"1466",1466,"Tuesday","2023-03-14","Bench",135,10,10,""
"1467",1467,"Tuesday","2023-03-14","Bench",135,6,6,""
"1468",1468,"Tuesday","2023-03-14","Bench",135,10,10,""
"1469",1469,"Tuesday","2023-03-14","Bench",135,6,6,""
"1470",1470,"Tuesday","2023-03-14","Row",135,10,10,"Did very intentional full reps"
"1471",1471,"Tuesday","2023-03-14","Row",135,10,10,""
"1472",1472,"Tuesday","2023-03-14","Row",135,10,10,""
"1473",1473,"Tuesday","2023-03-14","Row",135,10,10,""
"1474",1474,"Tuesday","2023-03-14","Row",135,10,10,""
"1475",1475,"Tuesday","2023-03-14","Press",95.25,8,8,""
"1476",1476,"Tuesday","2023-03-14","Press",95.25,8,8,""
"1477",1477,"Tuesday","2023-03-14","Press",95.25,8,8,""
"1478",1478,"Wednesday","2023-03-15","Squat",245,5,5,""
"1479",1479,"Wednesday","2023-03-15","Squat",245,5,5,""
"1480",1480,"Wednesday","2023-03-15","Squat",245,5,5,""
"1481",1481,"Wednesday","2023-03-15","Deadlift",190,8,8,""
"1482",1482,"Wednesday","2023-03-15","Deadlift",190,8,8,""
"1483",1483,"Wednesday","2023-03-15","Deadlift",190,8,8,""
"1484",1484,"Wednesday","2023-03-15","Deadlift",190,8,8,""
"1485",1485,"Wednesday","2023-03-15","Deadlift",190,8,8,""
"1486",1486,"Wednesday","2023-03-15","Abs",1,18,18,""
"1487",1487,"Wednesday","2023-03-15","Abs",1,18,18,""
"1488",1488,"Wednesday","2023-03-15","Abs",1,18,18,""
"1489",1489,"Wednesday","2023-03-15","Abs",1,18,18,""
"1490",1490,"Wednesday","2023-03-15","Abs",1,18,18,""
"1491",1491,"Friday","2023-03-17","Bench",135,11,11,"Pushing each one to failure (like I should be)"
"1492",1492,"Friday","2023-03-17","Bench",135,10,10,"Pushing each one to failure (like I should be)"
"1493",1493,"Friday","2023-03-17","Bench",135,7,7,"Pushing each one to failure (like I should be)"
"1494",1494,"Friday","2023-03-17","Bench",135,7,7,"Pushing each one to failure (like I should be)"
"1495",1495,"Friday","2023-03-17","Bench",135,7,7,"Pushing each one to failure (like I should be)"
"1496",1496,"Friday","2023-03-17","Row",135,12,12,"Pushing each one to failure (like I should be)"
"1497",1497,"Friday","2023-03-17","Row",135,11,11,"Pushing each one to failure (like I should be)"
"1498",1498,"Friday","2023-03-17","Row",135,11,11,"Pushing each one to failure (like I should be)"
"1499",1499,"Friday","2023-03-17","Row",135,11,11,"Pushing each one to failure (like I should be)"
"1500",1500,"Friday","2023-03-17","Row",135,11,11,"Pushing each one to failure (like I should be)"
"1501",1501,"Friday","2023-03-17","Press",95.5,8,8,""
"1502",1502,"Friday","2023-03-17","Press",95.5,8,8,""
"1503",1503,"Friday","2023-03-17","Press",95.5,9,9,""
"1504",1504,"Monday","2023-03-20","Deadlift",310,4,4,""
"1505",1505,"Monday","2023-03-20","Deadlift",280,5,5,""
"1506",1506,"Monday","2023-03-20","Deadlift",245,5,5,""
"1507",1507,"Monday","2023-03-20","Squat",165,10,10,""
"1508",1508,"Monday","2023-03-20","Squat",165,10,10,""
"1509",1509,"Monday","2023-03-20","Squat",165,10,10,""
"1510",1510,"Monday","2023-03-20","Squat",165,10,10,""
"1511",1511,"Monday","2023-03-20","Squat",165,10,10,""
"1512",1512,"Monday","2023-03-20","Abs",1,19,19,""
"1513",1513,"Monday","2023-03-20","Abs",1,19,19,""
"1514",1514,"Monday","2023-03-20","Abs",1,19,19,""
"1515",1515,"Monday","2023-03-20","Abs",1,19,19,""
"1516",1516,"Monday","2023-03-20","Abs",1,19,19,""
"1517",1517,"Tuesday","2023-03-21","Bench",185.25,5,5,""
"1518",1518,"Tuesday","2023-03-21","Bench",185.25,5,5,""
"1519",1519,"Tuesday","2023-03-21","Bench",185.25,5,5,"Butt lifting on last one"
"1520",1520,"Tuesday","2023-03-21","Press",95,5,5,""
"1521",1521,"Tuesday","2023-03-21","Press",95,4,4,""
"1522",1522,"Tuesday","2023-03-21","Press",95,2,2,""
"1523",1523,"Tuesday","2023-03-21","Press",95,3,3,""
"1524",1524,"Tuesday","2023-03-21","Press",95,0,0,""
"1525",1525,"Tuesday","2023-03-21","Row",95,18,18,""
"1526",1526,"Tuesday","2023-03-21","Row",95,17,17,""
"1527",1527,"Tuesday","2023-03-21","Row",95,12,12,""
"1528",1528,"Tuesday","2023-03-21","Row",95,10,10,""
"1529",1529,"Tuesday","2023-03-21","Row",95,0,0,""
"1530",1530,"Thursday","2023-03-23","Squat",240,5,5,""
"1531",1531,"Thursday","2023-03-23","Squat",240,5,5,""
"1532",1532,"Thursday","2023-03-23","Squat",240,5,5,""
"1533",1533,"Thursday","2023-03-23","Deadlift",200,8,8,""
"1534",1534,"Thursday","2023-03-23","Deadlift",200,8,8,""
"1535",1535,"Thursday","2023-03-23","Deadlift",200,8,8,""
"1536",1536,"Thursday","2023-03-23","Deadlift",200,8,8,""
"1537",1537,"Thursday","2023-03-23","Deadlift",200,10,10,""
"1538",1538,"Thursday","2023-03-23","Abs",1,20,20,""
"1539",1539,"Thursday","2023-03-23","Abs",1,20,20,""
"1540",1540,"Thursday","2023-03-23","Abs",1,20,20,""
"1541",1541,"Thursday","2023-03-23","Abs",1,20,20,""
"1542",1542,"Thursday","2023-03-23","Abs",1,20,20,""
"1543",1543,"Friday","2023-03-24","Bench",135,14,14,""
"1544",1544,"Friday","2023-03-24","Bench",135,12,12,""
"1545",1545,"Friday","2023-03-24","Bench",135,10,10,""
"1546",1546,"Friday","2023-03-24","Bench",135,10,10,""
"1547",1547,"Friday","2023-03-24","Bench",135,10,10,""
"1548",1548,"Friday","2023-03-24","Row",135,14,14,""
"1549",1549,"Friday","2023-03-24","Row",135,13,13,""
"1550",1550,"Friday","2023-03-24","Row",135,12,12,""
"1551",1551,"Friday","2023-03-24","Row",135,13,13,""
"1552",1552,"Friday","2023-03-24","Row",135,13,13,""
"1553",1553,"Friday","2023-03-24","Press",115,6,6,""
"1554",1554,"Friday","2023-03-24","Press",100,6,6,""
"1555",1555,"Friday","2023-03-24","Press",95,9,9,""
"1556",1556,"Thursday","2023-03-30","Deadlift",135,15,15,""
"1557",1557,"Thursday","2023-03-30","Deadlift",135,15,15,""
"1558",1558,"Thursday","2023-03-30","Deadlift",135,15,15,""
"1559",1559,"Thursday","2023-03-30","Squat",135,10,10,"Light week doing 60kg max reps"
"1560",1560,"Thursday","2023-03-30","Squat",135,13,13,""
"1561",1561,"Thursday","2023-03-30","Squat",135,13,13,""
"1562",1562,"Thursday","2023-03-30","Abs",1,20,20,""
"1563",1563,"Thursday","2023-03-30","Abs",1,20,20,""
"1564",1564,"Thursday","2023-03-30","Abs",1,20,20,""
"1565",1565,"Friday","2023-03-31","Bench",135,10,10,""
"1566",1566,"Friday","2023-03-31","Bench",135,10,10,""
"1567",1567,"Friday","2023-03-31","Bench",135,10,10,""
"1568",1568,"Friday","2023-03-31","Row",135,12,12,""
"1569",1569,"Friday","2023-03-31","Row",135,12,12,""
"1570",1570,"Friday","2023-03-31","Row",135,12,12,""
"1571",1571,"Friday","2023-03-31","Press",95,10,10,""
"1572",1572,"Friday","2023-03-31","Press",95,10,10,""
"1573",1573,"Friday","2023-03-31","Press",95,10,10,""
"1574",1574,"Saturday","2023-04-01","Skull-crusher",115,6,6,""
"1575",1575,"Saturday","2023-04-01","Skull-crusher",115,10,10,""
"1576",1576,"Saturday","2023-04-01","Skull-crusher",115,10,10,""
"1577",1577,"Saturday","2023-04-01","Bicep Curl",75,8,8,""
"1578",1578,"Saturday","2023-04-01","Bicep Curl",75,11,11,""
"1579",1579,"Saturday","2023-04-01","Bicep Curl",75,12,12,""
"1580",1580,"Tuesday","2023-04-04","Deadlift",290,5,5,""
"1581",1581,"Tuesday","2023-04-04","Deadlift",290,5,5,""
"1582",1582,"Tuesday","2023-04-04","Deadlift",290,6,6,""
"1583",1583,"Tuesday","2023-04-04","Squat",170,10,10,""
"1584",1584,"Tuesday","2023-04-04","Squat",170,10,10,""
"1585",1585,"Tuesday","2023-04-04","Squat",170,10,10,"Starting to feel it in my lower back :S "
"1586",1586,"Tuesday","2023-04-04","Squat",170,4,4,"Stopped as glutes were cramping"
"1587",1587,"Tuesday","2023-04-04","Squat",170,0,0,""
"1588",1588,"Tuesday","2023-04-04","Abs",1,21,21,"Started cramping after the first set lol "
"1589",1589,"Tuesday","2023-04-04","Abs",1,21,21,""
"1590",1590,"Tuesday","2023-04-04","Abs",1,21,21,""
"1591",1591,"Tuesday","2023-04-04","Abs",1,4,4,""
"1592",1592,"Tuesday","2023-04-04","Abs",1,0,0,""
"1593",1593,"Wednesday","2023-04-05","Bench",186,5,5,""
"1594",1594,"Wednesday","2023-04-05","Bench",186,5,5,""
"1595",1595,"Wednesday","2023-04-05","Bench",186,5,5,"Butt lifting on last one"
"1596",1596,"Wednesday","2023-04-05","Row",135,12,12,""
"1597",1597,"Wednesday","2023-04-05","Row",135,11,11,""
"1598",1598,"Wednesday","2023-04-05","Row",135,12,12,""
"1599",1599,"Wednesday","2023-04-05","Row",135,12,12,""
"1600",1600,"Wednesday","2023-04-05","Row",135,14,14,""
"1601",1601,"Wednesday","2023-04-05","Press",75,11,11,""
"1602",1602,"Wednesday","2023-04-05","Press",75,8,8,""
"1603",1603,"Wednesday","2023-04-05","Press",75,7,7,""
"1604",1604,"Wednesday","2023-04-05","Press",75,8,8,""
"1605",1605,"Wednesday","2023-04-05","Press",75,10,10,""
"1606",1606,"Monday","2023-04-24","Deadlift",205,8,8,""
"1607",1607,"Monday","2023-04-24","Deadlift",170,8,8,""
"1608",1608,"Monday","2023-04-24","Deadlift",135,10,10,""
"1609",1609,"Monday","2023-04-24","Squat",135,10,10,""
"1610",1610,"Monday","2023-04-24","Squat",135,10,10,""
"1611",1611,"Monday","2023-04-24","Squat",135,10,10,""
"1612",1612,"Monday","2023-04-24","Abs",1,20,20,""
"1613",1613,"Monday","2023-04-24","Abs",1,20,20,""
"1614",1614,"Monday","2023-04-24","Abs",1,20,20,""
"1615",1615,"Tuesday","2023-04-25","Bench",135,10,10,""
"1616",1616,"Tuesday","2023-04-25","Bench",135,8,8,""
"1617",1617,"Tuesday","2023-04-25","Bench",135,10,10,""
"1618",1618,"Tuesday","2023-04-25","Row",135,10,10,""
"1619",1619,"Tuesday","2023-04-25","Row",135,8,8,""
"1620",1620,"Tuesday","2023-04-25","Row",135,12,12,""
"1621",1621,"Tuesday","2023-04-25","Press",75,12,12,""
"1622",1622,"Tuesday","2023-04-25","Press",75,8,8,""
"1623",1623,"Tuesday","2023-04-25","Press",75,7,7,""
"1624",1624,"Wednesday","2023-04-26","Skull-crusher",115,13,13,""
"1625",1625,"Wednesday","2023-04-26","Skull-crusher",115,11,11,""
"1626",1626,"Wednesday","2023-04-26","Skull-crusher",115,13,13,""
"1627",1627,"Wednesday","2023-04-26","Bicep Curl",80,11,11,""
"1628",1628,"Wednesday","2023-04-26","Bicep Curl",80,11,11,""
"1629",1629,"Wednesday","2023-04-26","Bicep Curl",80,11,11,""
"1630",1630,"Thursday","2023-04-27","Deadlift",170,10,10,""
"1631",1631,"Thursday","2023-04-27","Deadlift",170,10,10,""
"1632",1632,"Thursday","2023-04-27","Deadlift",170,10,10,""
"1633",1633,"Thursday","2023-04-27","Squat",170,5,5,""
"1634",1634,"Thursday","2023-04-27","Squat",170,5,5,""
"1635",1635,"Thursday","2023-04-27","Squat",170,5,5,""
"1636",1636,"Thursday","2023-04-27","Abs",1,25,25,""
"1637",1637,"Thursday","2023-04-27","Abs",1,25,25,""
"1638",1638,"Thursday","2023-04-27","Abs",1,25,25,""
"1639",1639,"Monday","2023-05-01","Press",115,4,4,"Doing bro split "
"1640",1640,"Monday","2023-05-01","Press",115,4,4,""
"1641",1641,"Monday","2023-05-01","Press",115,3,3,""
"1642",1642,"Monday","2023-05-01","Press",115,2,2,""
"1643",1643,"Monday","2023-05-01","Press",115,2,2,""
"1644",1644,"Monday","2023-05-01","Press",65,12,12,""
"1645",1645,"Monday","2023-05-01","Press",65,10,10,""
"1646",1646,"Monday","2023-05-01","Press",65,10,10,""
"1647",1647,"Monday","2023-05-01","Lateral Raises",10,13,13,""
"1648",1648,"Monday","2023-05-01","Lateral Raises",10,12,12,""
"1649",1649,"Monday","2023-05-01","Lateral Raises",10,10,10,""
"1650",1650,"Tuesday","2023-05-02","Squat",240,3,3,""
"1651",1651,"Tuesday","2023-05-02","Squat",240,4,4,""
"1652",1652,"Tuesday","2023-05-02","Squat",240,5,5,""
"1653",1653,"Tuesday","2023-05-02","Squat",240,2,2,""
"1654",1654,"Tuesday","2023-05-02","Squat",240,1,1,""
"1655",1655,"Tuesday","2023-05-02","Squat",135,10,10,""
"1656",1656,"Tuesday","2023-05-02","Squat",135,11,11,""
"1657",1657,"Tuesday","2023-05-02","Squat",135,11,11,""
"1658",1658,"Wednesday","2023-05-03","Bench",185,3,3,"Cheated the entire way, either decrease weight or make Wednesday a rest day and push to Thursday"
"1659",1659,"Wednesday","2023-05-03","Bench",185,3,3,"Cheated the entire way, either decrease weight or make Wednesday a rest day and push to Thursday"
"1660",1660,"Wednesday","2023-05-03","Bench",185,3,3,"Cheated the entire way, either decrease weight or make Wednesday a rest day and push to Thursday"
"1661",1661,"Wednesday","2023-05-03","Bench",185,3,3,"Cheated the entire way, either decrease weight or make Wednesday a rest day and push to Thursday"
"1662",1662,"Wednesday","2023-05-03","Bench",185,3,3,"Cheated the entire way, either decrease weight or make Wednesday a rest day and push to Thursday"
"1663",1663,"Wednesday","2023-05-03","Bench",135,8,8,""
"1664",1664,"Wednesday","2023-05-03","Bench",135,7,7,""
"1665",1665,"Wednesday","2023-05-03","Bench",135,7,7,""
"1666",1666,"Thursday","2023-05-04","Bench",185.5,3,3,""
"1667",1667,"Thursday","2023-05-04","Bench",185.5,3,3,""
"1668",1668,"Thursday","2023-05-04","Bench",185.5,3,3,""
"1669",1669,"Thursday","2023-05-04","Bench",185.5,3,3,""
"1670",1670,"Thursday","2023-05-04","Bench",185.5,3,3,""
"1671",1671,"Thursday","2023-05-04","Bench",135.5,3,3,""
"1672",1672,"Thursday","2023-05-04","Bench",135.5,3,3,""
"1673",1673,"Thursday","2023-05-04","Bench",135.5,3,3,""
"1674",1674,"Monday","2023-05-08","Press",115.5,4,4,""
"1675",1675,"Monday","2023-05-08","Press",115.5,4,4,""
"1676",1676,"Monday","2023-05-08","Press",115.5,4,4,""
"1677",1677,"Monday","2023-05-08","Press",115.5,3,3,""
"1678",1678,"Monday","2023-05-08","Press",115.5,4,4,""
"1679",1679,"Monday","2023-05-08","Press",75,10,10,""
"1680",1680,"Monday","2023-05-08","Press",75,7,7,""
"1681",1681,"Monday","2023-05-08","Press",75,8,8,""
"1682",1682,"Monday","2023-05-08","Lateral Raises",10,15,15,""
"1683",1683,"Monday","2023-05-08","Lateral Raises",10,16,16,""
"1684",1684,"Monday","2023-05-08","Lateral Raises",10,16,16,""
"1685",1685,"Wednesday","2023-05-10","Squat",240.5,3,3,""
"1686",1686,"Wednesday","2023-05-10","Squat",240.5,3,3,""
"1687",1687,"Wednesday","2023-05-10","Squat",240.5,3,3,""
"1688",1688,"Wednesday","2023-05-10","Squat",135.5,12,12,""
"1689",1689,"Wednesday","2023-05-10","Squat",135.5,12,12,""
"1690",1690,"Wednesday","2023-05-10","Squat",135.5,12,12,""
"1691",1691,"Saturday","2023-05-13","Deadlift",300,5,5,""
"1692",1692,"Saturday","2023-05-13","Deadlift",300,5,5,"Felt hard from 2 onwards"
"1693",1693,"Saturday","2023-05-13","Deadlift",300,2,2,"Felt hard from 2 onwards"
"1694",1694,"Saturday","2023-05-13","Deadlift",175,10,10,""
"1695",1695,"Saturday","2023-05-13","Deadlift",175,10,10,""
"1696",1696,"Saturday","2023-05-13","Deadlift",175,10,10,""
"1697",1697,"Saturday","2023-05-13","Deadlift",175,10,10,""
"1698",1698,"Saturday","2023-05-13","Deadlift",175,10,10,""
"1699",1699,"Saturday","2023-05-13","Abs",1,22,22,""
"1700",1700,"Saturday","2023-05-13","Abs",1,22,22,""
"1701",1701,"Saturday","2023-05-13","Abs",1,22,22,""
"1702",1702,"Saturday","2023-05-13","Abs",1,22,22,""
"1703",1703,"Saturday","2023-05-13","Abs",1,22,22,""
"1704",1704,"Monday","2023-05-15","Press",116,3,3,"Right shoulder feeling a bit sore same as last week"
"1705",1705,"Monday","2023-05-15","Press",116,4,4,""
"1706",1706,"Monday","2023-05-15","Press",116,3,3,""
"1707",1707,"Monday","2023-05-15","Press",116,2,2,""
"1708",1708,"Monday","2023-05-15","Press",116,2,2,""
"1709",1709,"Monday","2023-05-15","Press",75,11,11,""
"1710",1710,"Monday","2023-05-15","Press",75,10,10,""
"1711",1711,"Monday","2023-05-15","Press",75,10,10,""
"1712",1712,"Tuesday","2023-05-16","Squat",240.5,5,5,""
"1713",1713,"Tuesday","2023-05-16","Squat",240.5,5,5,""
"1714",1714,"Tuesday","2023-05-16","Squat",240.5,5,5,""
"1715",1715,"Tuesday","2023-05-16","Squat",140,10,10,""
"1716",1716,"Tuesday","2023-05-16","Squat",140,10,10,""
"1717",1717,"Tuesday","2023-05-16","Squat",140,10,10,""
"1718",1718,"Tuesday","2023-05-16","Squat",140,8,8,""
"1719",1719,"Tuesday","2023-05-16","Abs",1,22,22,""
"1720",1720,"Tuesday","2023-05-16","Abs",1,22,22,""
"1721",1721,"Tuesday","2023-05-16","Abs",1,22,22,""
"1722",1722,"Tuesday","2023-05-16","Abs",1,22,22,""
"1723",1723,"Monday","2023-05-22","Squat",245,5,5,"A - 3x5"
"1724",1724,"Monday","2023-05-22","Squat",245,5,5,"A - 3x5"
"1725",1725,"Monday","2023-05-22","Squat",245,5,5,"A - 3x5"
"1726",1726,"Monday","2023-05-22","Bench",135,5,5,"A - 3x5"
"1727",1727,"Monday","2023-05-22","Bench",135,5,5,"A - 3x5"
"1728",1728,"Monday","2023-05-22","Bench",135,5,5,"A - 3x5"
"1729",1729,"Monday","2023-05-22","Row",135,10,10,"A - 3x6-10"
"1730",1730,"Monday","2023-05-22","Row",135,13,13,"A - 3x6-10"
"1731",1731,"Monday","2023-05-22","Row",135,13,13,"A - 3x6-10"
"1732",1732,"Monday","2023-05-22","Hip Thrusts",135,10,10,"A - 3x10-12"
"1733",1733,"Monday","2023-05-22","Hip Thrusts",135,10,10,"A - 3x10-12"
"1734",1734,"Monday","2023-05-22","Hip Thrusts",135,10,10,"A - 3x10-12"
"1735",1735,"Monday","2023-05-22","Farmers Carry",90,50,50,"A - 3x50 with 1/2 bodyweight"
"1736",1736,"Monday","2023-05-22","Farmers Carry",90,50,50,"A - 3x50 with 1/2 bodyweight"
"1737",1737,"Monday","2023-05-22","Farmers Carry",90,50,50,"A - 3x50 with 1/2 bodyweight"
"1738",1738,"Monday","2023-05-22","Face Pulls",1,12,12,"A - 2x12"
"1739",1739,"Monday","2023-05-22","Face Pulls",1,12,12,"A - 2x12"
